NAME,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
11752,1,1,1,1,1,1,1,1,1,1,1
11753,1,1,1,1,1,1,1,1,1,1,1
11754,1,1,1,1,1,1,1,1,1,1,1
11755,1,1,1,1,1,1,1,1,1,1,1
11756,1,1,1,1,1,1,1,1,1,1,1
11757,1,1,1,1,1,1,1,1,1,1,1
11758,1,1,1,1,1,1,1,1,1,1,1
11762,1,1,1,1,1,1,1,1,1,1,1
11763,1,1,1,1,1,1,1,1,1,1,1
11764,1,1,1,1,1,1,1,1,1,1,1
11765,1,1,1,1,1,1,1,1,1,1,1
11766,1,1,1,1,1,1,1,1,1,1,1
11767,1,1,1,1,1,1,1,1,1,1,1
11768,1,1,1,1,1,1,1,1,1,1,1
11769,1,1,1,1,1,1,1,1,1,1,1
11770,1,1,1,1,1,-1,1,1,-1,-1,1
11771,1,1,1,1,1,1,1,1,1,1,1
11772,1,1,1,1,1,1,1,1,1,1,1
11776,1,1,1,1,1,1,1,1,1,1,1
11777,1,1,1,1,1,1,1,1,1,1,1
11778,1,1,1,1,1,1,1,1,1,1,1
11779,1,1,1,1,1,1,1,1,1,1,1
11780,1,1,1,1,1,1,1,1,1,1,1
11782,1,1,1,1,1,1,1,1,1,1,1
11783,1,1,1,1,1,1,1,1,1,1,1
11784,1,1,1,1,1,1,1,1,1,1,1
11786,1,1,1,1,1,1,1,1,1,1,1
11787,1,1,1,1,1,1,1,1,1,1,1
11788,1,1,1,1,1,1,1,1,1,1,1
11789,1,1,1,1,1,1,1,1,1,1,1
11790,1,1,1,1,1,1,1,1,1,1,1
11791,1,1,1,1,1,1,1,1,1,1,1
11792,1,1,1,1,1,1,1,1,1,1,1
11793,1,1,1,1,1,1,1,1,1,1,1
11794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11795,1,1,1,1,1,1,1,1,1,1,1
11796,1,1,1,1,1,1,1,1,1,1,1
11797,1,1,1,1,1,1,1,1,1,1,1
11798,1,1,1,1,1,1,1,1,1,1,1
11801,1,1,1,1,1,1,1,1,1,1,1
11803,1,1,1,1,1,1,1,1,1,1,1
11804,1,1,1,1,1,1,1,1,1,1,1
11901,1,1,0,1,0,0,0,0,0,1,1
11930,1,1,1,1,1,1,1,1,1,1,1
11931,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11932,1,1,1,1,1,1,1,1,1,1,1
11933,1,1,1,1,1,1,0,1,1,1,0
11934,1,1,1,1,1,1,1,1,1,1,1
11935,1,1,1,1,1,1,1,1,1,1,1
11937,1,1,1,1,1,1,1,1,1,1,1
11939,1,1,1,1,1,1,1,1,1,1,1
11940,1,1,1,1,1,1,1,1,1,1,1
11941,1,1,1,1,1,1,1,1,1,1,1
11942,1,1,1,1,1,1,1,1,1,1,1
11944,1,1,1,1,1,0,0,0,0,0,0
11946,1,1,1,1,1,1,1,1,1,1,1
11947,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
11948,1,1,1,1,1,1,1,1,-1,1,1
11949,1,1,1,1,1,1,1,1,1,1,1
11950,1,1,1,1,1,1,1,1,1,1,1
11951,1,1,1,1,1,1,1,1,1,1,1
11952,1,1,1,1,1,1,1,1,1,1,1
11953,1,1,1,1,1,1,1,1,1,1,1
11954,1,1,1,1,1,1,1,1,1,1,1
11955,1,1,1,1,1,1,1,0,0,1,0
11956,1,0,1,1,-1,1,1,1,1,1,1
11957,1,1,1,1,1,1,1,1,1,1,1
11958,1,1,1,1,1,1,1,-1,1,1,1
11959,1,1,1,1,1,1,1,1,0,1,1
11960,1,1,1,1,1,1,1,1,1,1,1
11961,1,0,1,1,1,1,1,1,1,1,1
11962,1,1,1,1,1,-1,1,1,1,1,1
11963,1,1,1,1,1,1,1,1,1,1,1
11964,1,1,1,1,1,1,1,1,1,1,1
11965,1,1,1,1,1,1,1,1,1,1,1
11967,1,1,1,1,1,1,1,1,1,1,1
11968,1,1,1,1,1,1,1,1,1,1,1
11970,1,1,1,1,-1,-1,-1,-1,-1,0,-1
11971,1,1,1,1,1,1,1,1,1,1,1
11972,1,1,1,1,1,1,1,1,1,1,-1
11973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11975,1,1,1,1,1,1,1,1,1,1,1
11976,1,1,1,1,1,1,1,1,1,1,1
11977,1,1,1,1,1,1,1,1,1,1,1
11978,1,1,1,1,1,1,1,1,1,1,1
11980,1,1,1,1,1,1,1,1,1,1,1
12007,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
12008,0,0,1,1,1,1,1,1,1,1,1
12009,1,1,1,1,1,1,1,1,1,1,1
12010,0,0,0,0,0,0,0,0,0,0,0
12015,1,1,1,1,1,0,0,0,0,1,1
12017,1,1,1,1,1,1,1,1,0,0,-1
12018,1,1,1,1,1,1,1,1,1,1,1
12019,1,1,1,1,1,1,1,1,1,1,1
12020,1,1,1,1,1,1,1,1,1,1,1
12022,1,1,1,1,0,0,0,0,0,1,1
12023,1,1,1,1,1,1,1,1,1,1,1
12024,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12025,1,1,1,1,1,1,1,1,0,1,0
12027,1,1,1,1,1,1,1,1,1,1,1
12028,1,1,1,1,1,1,1,1,1,1,1
12029,1,1,1,1,1,1,1,1,1,1,1
12031,1,1,1,1,0,0,0,-1,0,0,0
12032,1,0,0,0,0,0,0,0,0,0,0
12033,1,1,1,1,1,1,1,1,1,1,1
12035,1,1,0,0,0,0,0,0,0,0,0
12036,0,0,0,0,0,0,0,0,0,0,0
12037,1,0,1,1,1,0,1,0,0,1,1
12040,1,1,1,0,0,0,0,0,-1,-1,1
12041,0,0,0,1,1,0,1,1,1,1,1
12042,1,1,1,0,-1,-1,0,0,1,1,1
12043,0,0,0,0,0,0,0,0,0,0,0
12045,1,0,0,0,0,0,0,0,0,0,1
12046,1,1,1,1,1,1,1,1,1,1,0
12047,0,0,0,0,0,0,0,0,0,0,0
12051,1,0,0,1,1,0,1,1,0,1,0
12052,1,1,1,1,1,1,1,1,1,1,1
12053,1,1,1,1,1,1,1,1,1,1,1
12054,1,1,1,1,1,1,1,1,1,1,1
12056,1,1,1,1,1,1,1,1,1,1,1
12057,0,0,1,1,0,0,0,0,0,1,1
12058,0,0,0,1,1,1,1,1,1,1,1
12059,1,1,1,1,1,1,1,1,1,1,1
12060,1,1,1,1,1,1,1,1,1,1,1
12061,1,1,1,1,1,1,1,1,1,1,1
12062,1,1,1,1,1,1,1,1,1,1,1
12063,1,1,1,1,1,1,1,1,-1,1,1
12064,1,1,0,0,1,1,0,0,0,0,0
12065,1,1,1,1,1,1,1,1,1,1,1
12066,1,1,1,1,1,1,1,1,0,1,1
12067,1,1,1,1,1,1,1,1,1,1,1
12068,1,0,0,0,0,0,0,0,0,0,0
12069,1,1,1,1,-1,-1,0,0,0,-1,-1
12070,1,1,1,1,1,1,1,0,0,0,0
12071,0,1,1,0,0,0,0,0,0,0,0
12072,1,1,1,0,0,0,0,0,0,1,1
12074,1,1,1,1,1,1,1,1,1,1,1
12075,1,1,1,1,1,1,1,1,1,1,1
12076,1,1,1,1,1,1,0,0,0,0,0
12077,1,1,1,1,1,1,1,1,1,1,1
12078,0,0,0,0,0,0,0,0,0,0,0
12083,0,1,0,1,1,1,1,1,1,1,1
12084,1,1,1,1,1,1,1,1,1,1,1
12085,0,1,0,1,0,0,0,0,0,0,0
12086,1,1,0,1,1,0,0,0,0,0,1
12087,0,1,0,1,1,1,1,1,0,0,1
12090,1,1,1,1,1,0,0,0,0,0,0
12092,0,1,0,0,0,0,0,0,0,0,0
12093,1,1,1,0,0,0,0,0,0,0,0
12094,1,1,1,1,1,1,1,1,1,1,1
12095,0,0,0,0,0,0,0,0,0,0,0
12106,1,1,1,1,1,1,1,1,1,1,1
12108,0,0,0,1,1,0,1,1,1,1,1
12110,1,1,1,1,1,1,1,1,1,1,1
12115,1,1,1,1,1,1,1,1,-1,-1,1
12116,0,0,0,0,0,0,0,0,0,0,1
12117,1,0,1,1,0,0,0,0,0,0,0
12118,1,1,1,1,1,1,1,1,1,1,1
12120,1,1,0,0,1,0,0,0,0,1,1
12121,1,1,1,1,1,1,1,1,1,1,1
12122,0,0,0,0,0,0,0,0,0,0,0
12123,1,1,1,1,1,1,1,1,1,1,1
12124,1,1,1,1,1,1,1,0,0,0,-1
12125,0,0,0,0,0,0,0,0,0,0,0
12130,1,1,1,1,1,1,-1,-1,-1,0,1
12131,0,0,0,0,1,1,0,0,0,0,0
12132,0,1,1,1,1,1,0,0,-1,1,1
12134,0,0,0,0,0,0,0,0,0,0,0
12136,1,1,1,1,1,1,1,1,1,1,1
12137,1,1,1,1,1,0,1,1,1,1,1
12138,1,1,1,1,1,1,0,0,0,1,0
12139,0,0,0,0,0,0,0,0,1,0,0
12140,1,1,1,1,1,1,1,1,1,1,1
12143,1,1,1,0,0,0,0,0,0,0,1
12144,1,1,1,1,1,1,1,1,1,1,1
12147,1,1,1,1,1,1,1,1,1,0,0
12148,1,1,1,1,1,1,1,1,1,1,1
12149,0,0,0,0,0,0,0,0,0,0,0
12150,1,1,1,1,1,1,1,1,1,1,1
12151,1,1,1,1,1,1,1,1,1,1,1
12153,1,1,1,1,1,1,1,1,1,1,1
12154,1,1,1,1,1,1,1,1,1,1,1
12155,0,0,0,0,0,0,0,0,0,0,0
12156,1,1,1,1,1,1,1,1,1,1,1
12157,1,1,1,1,0,0,0,0,1,0,0
12158,1,1,1,1,1,1,1,1,1,1,1
12159,1,1,1,1,1,1,1,1,1,1,1
12160,1,1,1,1,1,0,1,1,0,1,1
12161,1,1,1,0,-1,-1,1,1,-1,-1,-1
12164,1,1,1,1,1,1,1,1,1,1,0
12165,1,1,1,1,1,-1,-1,1,1,1,-1
12166,1,1,1,0,0,0,0,0,0,0,0
12167,0,0,0,0,0,0,0,0,0,0,0
12168,1,1,1,1,1,1,1,1,1,1,1
12169,1,0,0,0,0,0,1,1,1,-1,0
12170,1,1,1,1,1,1,1,1,1,1,1
12172,0,0,0,0,0,0,0,0,0,0,0
12173,1,1,1,1,1,1,1,1,1,1,1
12174,1,1,1,1,1,-1,-1,1,-1,0,-1
12175,0,1,0,1,0,0,0,0,0,1,1
12176,1,1,1,1,1,1,1,1,-1,-1,0
12177,0,1,1,1,1,1,0,0,1,1,1
12180,0,0,0,0,0,0,0,0,0,0,0
12182,0,0,0,0,0,0,0,0,0,0,0
12183,1,1,1,1,0,0,0,0,0,0,0
12184,1,1,1,1,1,1,1,1,1,1,1
12185,1,1,1,1,1,1,1,1,1,1,1
12186,1,1,1,1,1,1,1,1,1,1,1
12187,1,0,1,0,0,0,0,0,0,0,0
12188,1,1,1,1,1,1,1,1,1,1,1
12189,0,0,0,0,0,0,0,0,0,0,0
12190,0,0,0,0,0,0,0,0,0,1,0
12192,1,1,1,1,1,1,1,1,1,1,1
12193,1,1,1,1,1,1,1,1,0,0,0
12194,0,0,0,0,1,0,0,0,0,0,0
12195,1,0,0,0,-1,0,0,0,0,-1,1
12196,1,1,1,1,1,1,1,1,1,1,1
12197,0,0,0,0,0,0,0,0,0,1,1
12198,1,1,1,1,1,1,1,1,1,1,1
12202,0,0,0,0,0,0,0,0,0,0,0
12203,1,1,1,0,0,0,0,0,0,0,1
12204,0,0,0,0,0,0,0,0,0,0,0
12205,1,1,1,1,1,1,1,1,1,1,1
12206,0,0,0,0,0,0,0,0,0,0,0
12207,0,0,0,0,0,0,0,0,0,0,0
12208,1,1,1,1,1,0,0,0,0,0,0
12209,1,1,1,1,0,0,0,0,0,0,1
12210,0,0,0,0,0,0,0,0,0,0,0
12211,1,1,1,1,1,1,1,1,1,1,1
12222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12302,1,1,1,1,1,1,1,1,1,1,1
12303,1,1,1,1,1,1,1,1,0,1,1
12304,0,0,0,0,0,0,0,0,0,0,0
12305,0,0,0,0,0,0,0,0,0,0,0
12306,1,1,1,1,1,1,1,1,0,1,1
12307,0,0,0,0,0,0,0,0,0,0,0
12308,0,0,0,0,0,0,0,0,0,0,0
12309,1,1,1,1,1,1,1,1,1,1,1
12401,1,0,0,0,0,0,0,0,0,0,0
12404,1,1,1,1,1,0,0,0,0,0,0
12405,0,0,0,0,0,0,0,0,0,0,0
12406,0,0,0,0,0,-1,0,0,-1,0,0
12407,0,0,0,1,1,0,0,0,0,0,1
12409,1,1,1,1,1,1,1,1,1,1,1
12410,1,1,1,1,1,1,0,-1,0,0,0
12411,1,1,1,1,1,1,1,1,1,1,0
12412,1,1,1,0,0,1,1,1,0,1,1
12413,0,0,0,0,0,0,0,0,0,0,0
12414,0,0,0,0,0,0,0,0,0,0,0
12416,0,0,0,0,0,0,0,0,0,0,-1
12417,0,0,0,0,0,0,1,1,1,1,1
12418,0,0,1,1,1,1,1,1,1,0,1
12419,1,1,0,0,1,0,0,0,0,0,0
12420,1,1,1,1,1,1,1,1,1,1,1
12421,1,1,1,0,0,0,0,0,1,1,1
12422,1,0,0,0,1,1,1,1,-1,-1,0
12423,1,0,0,0,0,0,0,0,0,0,0
12424,0,0,0,0,0,1,1,1,0,0,0
12427,1,1,1,1,1,1,1,-1,-1,1,1
12428,0,0,0,0,0,0,0,0,0,0,0
12429,1,1,1,1,-1,1,1,-1,-1,1,-1
12430,0,0,0,0,0,0,0,0,0,0,0
12431,0,0,1,0,0,0,0,0,1,1,1
12432,0,1,1,1,1,1,0,0,0,0,0
12433,1,1,1,1,1,1,1,1,-1,-1,0
12434,0,0,0,0,0,0,0,0,0,0,0
12435,1,1,1,1,0,-1,0,0,0,1,1
12436,1,1,1,1,-1,0,-1,-1,-1,-1,-1
12438,-1,1,1,1,1,1,-1,-1,-1,-1,-1
12439,1,0,0,0,0,0,0,0,0,-1,0
12440,1,1,1,1,0,0,0,1,1,1,1
12441,0,0,1,1,1,1,-1,-1,0,0,0
12442,0,0,0,0,0,0,0,0,0,0,0
12443,1,1,1,1,1,1,1,1,1,1,1
12444,0,0,0,0,0,0,0,0,0,0,0
12446,1,1,0,1,1,0,0,0,0,0,0
12448,1,1,1,1,1,-1,1,1,1,1,1
12449,1,1,0,0,0,0,0,0,0,0,0
12450,0,0,0,0,-1,-1,-1,-1,0,1,-1
12451,0,0,1,1,1,1,1,0,0,0,0
12452,1,1,1,0,0,0,0,-1,0,1,0
12453,1,1,1,0,0,0,0,0,-1,-1,-1
12454,1,1,1,1,1,0,1,0,0,0,0
12455,1,0,0,0,0,0,0,0,0,0,0
12456,1,1,0,0,0,0,0,0,0,1,1
12457,1,0,1,1,-1,-1,0,0,0,0,0
12458,0,0,1,0,0,0,0,0,0,0,0
12459,1,1,1,1,0,0,0,0,-1,1,1
12460,1,1,1,0,0,0,0,0,0,0,-1
12461,1,1,1,1,1,1,1,1,1,1,1
12463,0,0,0,0,0,0,1,1,1,0,-1
12464,0,0,0,0,0,0,0,0,0,0,0
12465,0,0,0,1,1,0,0,0,0,0,0
12466,1,1,1,1,1,1,1,1,1,1,0
12468,0,0,0,0,0,0,0,0,0,0,0
12469,1,1,0,0,0,0,0,0,0,1,1
12470,0,0,0,0,0,1,0,0,0,1,1
12471,0,1,0,0,0,0,-1,-1,1,-1,-1
12472,0,0,0,0,1,0,0,1,0,0,0
12473,1,1,1,1,1,1,1,0,0,0,1
12474,1,1,0,0,0,0,0,0,0,0,0
12475,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
12477,1,1,1,1,1,1,0,0,0,0,0
12480,0,0,0,0,0,0,1,-1,-1,1,1
12481,1,1,1,1,0,1,0,0,0,0,0
12482,0,0,0,0,0,0,0,0,0,-1,-1
12483,0,0,0,0,0,-1,-1,-1,-1,0,-1
12484,1,1,1,1,1,1,0,1,0,0,0
12485,0,0,0,0,0,0,0,0,0,0,0
12486,1,1,1,1,1,1,1,1,1,1,1
12487,1,1,1,1,1,1,1,1,0,0,1
12489,0,0,0,0,1,1,1,-1,0,0,-1
12490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12491,1,1,1,1,1,1,1,1,1,1,1
12492,1,0,0,0,0,0,0,0,-1,-1,1
12493,1,1,1,1,1,1,1,1,-1,-1,-1
12494,0,1,1,1,1,1,1,1,1,1,1
12495,0,0,0,0,1,1,1,1,1,0,0
12496,1,0,0,1,0,0,0,0,0,0,1
12498,1,1,1,1,1,1,1,1,0,0,0
12501,1,1,1,1,1,1,1,1,0,0,0
12502,1,1,1,1,1,1,1,1,1,1,1
12503,1,1,1,1,1,1,1,1,1,1,1
12504,-1,-1,-1,1,1,1,1,1,1,1,-1
12507,-1,1,1,1,1,1,1,0,1,0,1
12508,1,1,1,1,1,1,1,1,1,1,1
12512,1,1,1,1,-1,-1,-1,-1,1,-1,1
12513,1,1,1,1,1,1,1,0,-1,-1,0
12514,1,1,1,1,1,1,1,1,1,1,1
12515,1,1,1,1,0,0,0,-1,1,0,1
12516,1,1,1,1,0,1,1,1,1,1,1
12517,0,0,0,1,1,0,0,-1,-1,1,1
12518,1,1,1,1,1,1,1,1,1,1,1
12520,1,1,1,1,1,1,1,1,1,1,1
12521,1,1,1,1,1,1,1,1,1,0,1
12522,1,1,1,1,0,0,0,0,0,0,0
12523,0,0,0,1,1,1,1,1,0,1,0
12524,1,1,1,1,1,1,1,1,1,1,1
12525,1,1,1,1,1,1,1,1,1,1,1
12526,1,1,1,1,1,1,1,1,1,1,1
12527,0,0,1,1,-1,-1,-1,-1,-1,-1,-1
12528,1,1,1,1,1,1,1,1,1,1,1
12529,1,1,1,1,1,1,0,1,1,1,1
12530,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
12531,1,1,1,1,1,1,1,1,1,1,1
12533,1,1,1,1,1,1,1,1,1,1,1
12534,0,0,0,0,0,0,0,0,0,0,0
12538,1,1,1,1,1,1,1,1,1,1,1
12540,1,1,1,1,1,1,1,1,1,1,1
12542,1,1,1,1,1,1,1,1,1,1,1
12543,1,1,1,1,1,0,1,0,1,1,1
12545,1,1,1,1,1,1,1,1,1,1,1
12546,1,1,1,1,1,0,0,0,0,1,1
12547,1,1,1,1,1,1,1,1,1,1,1
12548,1,0,1,1,1,0,0,0,1,1,1
12549,1,1,1,1,1,1,1,1,1,1,1
12550,1,1,1,1,1,0,0,0,0,0,1
12553,1,1,1,1,1,1,1,1,1,1,1
12561,1,1,1,1,1,1,1,1,1,1,1
12563,1,1,1,1,1,1,1,1,1,1,1
12564,1,1,1,1,1,1,1,1,1,1,1
12565,0,0,0,0,0,0,0,0,0,0,0
12566,1,1,1,1,1,1,1,1,1,1,1
12567,1,1,1,1,1,1,0,0,0,0,1
12569,1,1,1,1,1,1,1,1,1,1,1
12570,1,1,1,1,1,1,1,1,1,1,1
12571,1,1,1,1,1,1,1,1,1,1,1
12572,1,1,1,1,1,1,1,1,1,1,1
12574,1,1,1,1,1,1,-1,-1,-1,-1,-1
12575,1,1,1,1,1,1,1,1,1,1,1
12577,1,1,1,1,1,1,1,1,1,1,1
12578,1,1,1,1,1,1,1,1,1,1,0
12580,1,1,1,1,1,1,1,1,1,1,1
12581,1,1,1,1,1,1,1,1,1,1,1
12582,1,1,1,1,1,1,1,1,1,1,1
12583,1,1,1,0,1,1,1,1,1,1,1
12585,1,1,1,1,1,1,1,1,1,1,1
12586,1,1,1,1,1,1,1,1,1,1,1
12589,1,1,1,1,1,1,1,1,1,1,1
12590,1,1,1,1,1,1,1,1,1,1,1
12592,0,1,1,1,1,1,0,0,0,0,0
12594,1,1,1,1,1,1,1,1,1,1,1
12601,0,0,0,0,0,0,0,0,0,0,0
12603,1,1,1,1,1,1,1,1,1,1,1
12604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12701,0,0,0,0,0,0,0,0,0,0,0
12719,1,1,1,1,0,0,0,0,1,0,1
12720,1,1,1,1,1,1,1,-1,0,0,-1
12721,1,1,1,1,1,1,1,1,1,1,1
12722,0,-1,0,0,-1,-1,1,-1,-1,-1,-1
12723,1,1,1,1,0,0,0,0,0,0,1
12724,1,1,1,1,1,1,1,-1,1,-1,-1
12725,1,1,0,0,0,0,1,1,1,1,1
12726,1,1,1,1,1,1,1,0,0,0,0
12729,0,0,1,0,0,0,0,0,0,0,1
12732,1,0,0,0,0,0,0,0,0,0,0
12733,0,0,0,0,0,0,0,0,-1,0,0
12734,0,0,0,0,1,1,1,0,0,0,0
12736,0,0,0,0,0,0,-1,0,-1,0,0
12737,0,0,1,1,1,1,1,1,1,1,1
12738,1,1,1,1,1,1,1,0,0,1,0
12740,1,1,1,1,1,1,1,1,1,1,1
12741,1,1,1,1,0,0,0,0,0,0,0
12742,0,1,1,1,0,-1,-1,0,-1,-1,0
12743,0,0,0,1,0,0,0,0,0,1,1
12745,1,0,0,1,1,1,0,0,0,-1,-1
12746,1,1,1,1,1,1,1,1,1,1,0
12747,1,0,0,1,1,1,1,0,0,0,0
12748,1,1,1,1,1,1,1,1,1,1,1
12749,1,1,0,0,0,0,0,0,-1,1,-1
12750,1,1,0,0,1,1,1,1,1,-1,-1
12751,0,0,0,0,0,0,0,0,0,0,0
12752,0,1,1,1,0,0,0,0,0,0,1
12754,0,0,0,0,0,0,0,0,0,0,0
12758,1,1,0,0,0,0,0,0,0,0,0
12759,0,0,0,0,0,0,0,0,0,0,0
12760,0,0,0,0,0,0,0,0,0,0,1
12762,0,0,0,0,0,0,0,0,0,0,0
12763,1,1,1,1,1,1,1,-1,0,0,-1
12764,1,1,1,0,0,0,0,0,0,0,0
12765,0,1,1,1,1,1,1,1,1,1,1
12766,1,1,1,1,1,0,1,0,0,-1,1
12767,1,1,1,1,1,1,1,1,0,1,0
12768,0,0,0,0,0,1,1,1,0,1,0
12769,0,0,0,1,-1,1,1,-1,-1,0,-1
12770,0,0,0,1,0,1,1,-1,0,0,1
12771,0,0,0,0,0,0,0,0,0,0,0
12775,1,1,1,1,1,1,1,1,1,1,1
12776,0,0,0,1,1,0,0,0,0,0,1
12777,1,1,1,1,1,1,1,1,1,1,1
12778,1,1,0,0,-1,-1,-1,-1,-1,-1,-1
12779,0,0,0,0,0,0,0,0,0,0,-1
12780,0,0,0,0,0,0,0,0,0,0,0
12781,1,1,1,1,1,1,-1,1,0,1,0
12783,0,0,0,1,1,1,1,1,1,0,0
12784,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
12785,1,0,0,0,0,0,0,1,1,1,1
12786,1,0,0,0,0,0,0,-1,0,1,1
12787,1,1,1,1,1,0,0,1,1,1,1
12788,0,0,0,0,0,0,0,1,1,1,1
12789,0,0,0,0,0,0,0,0,0,0,0
12790,1,0,0,0,0,0,1,1,1,1,1
12791,1,0,0,0,1,1,1,1,1,1,1
12792,0,0,0,0,0,0,0,0,0,0,-1
12801,0,0,0,0,0,0,0,0,0,0,0
12803,1,1,1,1,1,1,0,0,0,0,0
12804,1,1,1,1,1,1,1,1,1,1,1
